source,indicator_code,indicator_name,country,year,value
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2006,-2.50497705936432
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2007,-2.53762288093567
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2008,-2.6204917550087
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2009,-2.75982955694199
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2010,-2.76555987596511
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2011,-2.73039718866348
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2012,-2.51115602254868
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2013,-2.56591734886169
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2014,-2.20823299884796
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2015,-2.18319517374039
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2016,-1.71358679533005
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2017,-1.8415888190269498
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2018,-1.85108463764191
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2019,-2.0105287790298503
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2020,-1.72601155042648
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2021,-2.40234682559967
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2022,-2.35834586620331
World Bank WDI/WGI CSV download,GE.EST,"WGI: Government Effectiveness, estimate",MMR,2023,-1.22696141004562
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,1995,0.006450532
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,1996,0.016719108
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,1997,0.019312269
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,1998,0.019130121
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,1999,0.025285494
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2000,0.0295799320661765
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2001,0.04953121223398
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2002,0.103783791079435
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2003,0.142534824036552
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2004,0.196418976046369
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2005,0.27129940081198
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2006,0.448285852912208
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2007,0.514578241519701
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2008,0.759210538252597
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2009,1.03164871502753
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2010,1.21164199479353
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2011,2.51643773692417
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2012,7.48356366415727
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2013,13.5933519472846
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2014,57.2778336231227
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2015,80.2397229653255
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2016,98.2342601991436
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2017,92.3917955157784
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2018,116.972136284863
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2019,155.669416939698
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2020,148.158208114821
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2021,127.240645128106
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2022,107.535089476237
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2023,121.027626770248
World Bank WDI/WGI CSV download,IT.CEL.SETS.P2,"Mobile cellular subscriptions, per 100 people",MMR,2024,114.329042129489
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,1999,0.000152
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2001,0.000289277380848561
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2002,0.00042649350636189
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2003,0.0240641491408465
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2004,0.024337392002823
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2005,0.065200001
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2006,0.18204833106115
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2007,0.217128445069958
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2008,0.22
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2009,0.219999999
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2010,0.25
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2011,0.98
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2012,1.399999976
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2013,1.799999952
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2014,7.400000095
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2015,10.89999962
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2016,16.0
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2017,23.621081950267
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2018,29.37899971
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2019,36.54050064
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,"Individuals using the Internet, % of population",MMR,2020,45.4477005
World Bank WDI/WGI CSV download,LP.LPI.OVRL.XQ,"Logistics Performance Index, overall",MMR,2007,1.86
World Bank WDI/WGI CSV download,LP.LPI.OVRL.XQ,"Logistics Performance Index, overall",MMR,2010,2.33
World Bank WDI/WGI CSV download,LP.LPI.OVRL.XQ,"Logistics Performance Index, overall",MMR,2012,2.37
World Bank WDI/WGI CSV download,LP.LPI.OVRL.XQ,"Logistics Performance Index, overall",MMR,2014,2.249909
World Bank WDI/WGI CSV download,LP.LPI.OVRL.XQ,"Logistics Performance Index, overall",MMR,2016,2.458571
World Bank WDI/WGI CSV download,LP.LPI.OVRL.XQ,"Logistics Performance Index, overall",MMR,2018,2.3
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,1995,1.95161887916105
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,1996,2.09701537370848
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,1997,2.1732340833207
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,1998,2.16100219216118
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,1999,2.09510983151225
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2000,2.06289022025139
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2001,2.10544602544817
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2002,2.54732607046663
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2003,2.75538187439413
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2004,2.21157831527857
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2005,2.19464163024342
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2006,2.31031398923493
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2007,2.28978072202812
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2008,2.27133480723629
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2009,2.25419313961956
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2010,2.23195250596409
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2011,2.20592201415615
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2012,2.1805781248991
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2013,2.15661898616343
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2014,2.13401053987078
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2015,2.11227925858648
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2016,2.1310662414693
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2017,2.15115382146186
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2018,2.11598074036805
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2019,2.15842139874963
World Bank WDI/WGI CSV download,MS.MIL.TOTL.TF.ZS,"Armed forces personnel, % of total labor force",MMR,2020,1.93959221728359
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,1995,3.68483237946254
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,1996,3.49342786434001
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,1997,2.31372237705347
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,1998,2.53962410781848
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,1999,2.1389500494262
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2000,2.30851230754143
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2001,1.94785828446242
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2002,1.48187129901045
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2003,2.07081478779187
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2004,1.92006952835836
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2005,1.66965386990714
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2012,4.12480380212694
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2013,4.11633459177026
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2014,3.78953444074754
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2015,4.30136045141842
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2016,4.08929730356682
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2017,3.64194876170774
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2018,2.3597905591242
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2019,2.18974000019248
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2020,3.12332883859715
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2021,4.07092298980473
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2022,4.17058942838215
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2023,3.75371612518577
World Bank WDI/WGI CSV download,MS.MIL.XPND.GD.ZS,"Military expenditure, % of GDP",MMR,2024,6.79452485229039
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2000,57.2386452556231
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2001,57.0691916368966
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2002,54.5283327348715
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2003,50.620560861897
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2004,48.1650901865787
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2005,46.687240402588
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2006,43.918958474559
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2007,43.3227660063537
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2008,40.2750956375485
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2009,38.1081206105058
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2010,36.853075751266
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2011,32.4961825024034
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2012,30.5901997024538
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2013,29.5337253604993
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2014,27.8298025759612
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2015,26.771778645598
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2016,25.6286228737595
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2017,23.4041280962744
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2018,22.0756064041111
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2019,20.8421577754282
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2020,22.4186525400503
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2021,22.7852901568211
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2022,22.3343500768495
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2023,22.7222309725462
World Bank WDI/WGI CSV download,NV.AGR.TOTL.ZS,"Agriculture value added, % of GDP",MMR,2024,20.8341766680744
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2000,9.69226113586128
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2001,10.5804943321805
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2002,13.0068954922166
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2003,14.2582573952557
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2004,16.3663619555986
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2005,17.512204636055
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2006,19.2372930203744
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2007,20.4091296662276
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2008,22.6658154224732
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2009,24.5320050982062
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2010,26.4680642743774
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2011,31.2916488307023
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2012,32.3730207966326
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2013,32.3622196006021
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2014,34.4897147952325
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2015,34.4688212621502
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2016,34.8095048832944
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2017,36.8009211203558
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2018,36.9634615021809
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2019,38.4126110918443
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2020,37.5439155484288
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2021,37.3108899934826
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2022,38.2471357653023
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2023,37.5929250362669
World Bank WDI/WGI CSV download,NV.IND.TOTL.ZS,"Industry value added, % of GDP",MMR,2024,37.8123706470066
World Bank WDI/WGI CSV download,NV.SRV.TOTL.ZS,"Services value added, % of GDP",MMR,2008,37.0590889399783
World Bank WDI/WGI CSV download,NV.SRV.TOTL.ZS,"Services value added, % of GDP",MMR,2009,37.3598731111395
World Bank WDI/WGI CSV download,NV.SRV.TOTL.ZS,"Services value added, % of GDP",MMR,2010,36.6788599743565
World Bank WDI/WGI CSV download,NV.SRV.TOTL.ZS,"Services value added, % of GDP",MMR,2011,36.2121686668943
World Bank WDI/WGI CSV download,NV.SRV.TOTL.ZS,"Services value added, % of GDP",MMR,2012,37.0367795009136
World Bank WDI/WGI CSV download,NV.SRV.TOTL.ZS,"Services value added, % of GDP",MMR,2013,38.1040550388986
World Bank WDI/WGI CSV download,NV.SRV.TOTL.ZS,"Services value added, % of GDP",MMR,2014,37.6804826288063
