source,indicator_code,indicator_name,country,year,value,sex,classif1,classif2,note_source
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2020,159.826,SEX_F,AGE_10YRBANDS_YGE65,GEO_COV_NAT,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2020,119.161,SEX_F,AGE_10YRBANDS_YGE65,GEO_COV_RUR,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2020,40.665,SEX_F,AGE_10YRBANDS_YGE65,GEO_COV_URB,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,22527.947,SEX_T,AGE_YTHADULT_YGE15,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,16148.103,SEX_T,AGE_YTHADULT_YGE15,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6379.845,SEX_T,AGE_YTHADULT_YGE15,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,22052.831,SEX_T,AGE_YTHADULT_Y15-64,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,15779.211,SEX_T,AGE_YTHADULT_Y15-64,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6273.62,SEX_T,AGE_YTHADULT_Y15-64,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,4084.375,SEX_T,AGE_YTHADULT_Y15-24,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3149.902,SEX_T,AGE_YTHADULT_Y15-24,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,934.473,SEX_T,AGE_YTHADULT_Y15-24,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,18443.572,SEX_T,AGE_YTHADULT_YGE25,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,12998.201,SEX_T,AGE_YTHADULT_YGE25,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,5445.371,SEX_T,AGE_YTHADULT_YGE25,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,12977.473,SEX_M,AGE_YTHADULT_YGE15,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,9417.309,SEX_M,AGE_YTHADULT_YGE15,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3560.164,SEX_M,AGE_YTHADULT_YGE15,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,12657.562,SEX_M,AGE_YTHADULT_Y15-64,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,9165.397,SEX_M,AGE_YTHADULT_Y15-64,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3492.165,SEX_M,AGE_YTHADULT_Y15-64,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2222.357,SEX_M,AGE_YTHADULT_Y15-24,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1732.634,SEX_M,AGE_YTHADULT_Y15-24,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,489.723,SEX_M,AGE_YTHADULT_Y15-24,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,10755.116,SEX_M,AGE_YTHADULT_YGE25,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,7684.675,SEX_M,AGE_YTHADULT_YGE25,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3070.442,SEX_M,AGE_YTHADULT_YGE25,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,9550.474,SEX_F,AGE_YTHADULT_YGE15,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6730.794,SEX_F,AGE_YTHADULT_YGE15,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2819.68,SEX_F,AGE_YTHADULT_YGE15,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,9395.269,SEX_F,AGE_YTHADULT_Y15-64,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6613.814,SEX_F,AGE_YTHADULT_Y15-64,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2781.455,SEX_F,AGE_YTHADULT_Y15-64,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1862.018,SEX_F,AGE_YTHADULT_Y15-24,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1417.268,SEX_F,AGE_YTHADULT_Y15-24,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,444.75,SEX_F,AGE_YTHADULT_Y15-24,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,7688.456,SEX_F,AGE_YTHADULT_YGE25,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,5313.526,SEX_F,AGE_YTHADULT_YGE25,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2374.93,SEX_F,AGE_YTHADULT_YGE25,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,22527.947,SEX_T,AGE_AGGREGATE_YGE15,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,16148.103,SEX_T,AGE_AGGREGATE_YGE15,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6379.845,SEX_T,AGE_AGGREGATE_YGE15,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,4084.375,SEX_T,AGE_AGGREGATE_Y15-24,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3149.902,SEX_T,AGE_AGGREGATE_Y15-24,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,934.473,SEX_T,AGE_AGGREGATE_Y15-24,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,15801.753,SEX_T,AGE_AGGREGATE_Y25-54,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,11068.326,SEX_T,AGE_AGGREGATE_Y25-54,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,4733.427,SEX_T,AGE_AGGREGATE_Y25-54,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2166.703,SEX_T,AGE_AGGREGATE_Y55-64,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1560.983,SEX_T,AGE_AGGREGATE_Y55-64,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,605.72,SEX_T,AGE_AGGREGATE_Y55-64,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,475.117,SEX_T,AGE_AGGREGATE_YGE65,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,368.892,SEX_T,AGE_AGGREGATE_YGE65,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,106.225,SEX_T,AGE_AGGREGATE_YGE65,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,12977.473,SEX_M,AGE_AGGREGATE_YGE15,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,9417.309,SEX_M,AGE_AGGREGATE_YGE15,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3560.164,SEX_M,AGE_AGGREGATE_YGE15,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2222.357,SEX_M,AGE_AGGREGATE_Y15-24,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1732.634,SEX_M,AGE_AGGREGATE_Y15-24,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,489.723,SEX_M,AGE_AGGREGATE_Y15-24,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,9037.43,SEX_M,AGE_AGGREGATE_Y25-54,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6398.486,SEX_M,AGE_AGGREGATE_Y25-54,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2638.944,SEX_M,AGE_AGGREGATE_Y25-54,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1397.775,SEX_M,AGE_AGGREGATE_Y55-64,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1034.277,SEX_M,AGE_AGGREGATE_Y55-64,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,363.498,SEX_M,AGE_AGGREGATE_Y55-64,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,319.911,SEX_M,AGE_AGGREGATE_YGE65,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,251.912,SEX_M,AGE_AGGREGATE_YGE65,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,67.999,SEX_M,AGE_AGGREGATE_YGE65,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,9550.474,SEX_F,AGE_AGGREGATE_YGE15,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6730.794,SEX_F,AGE_AGGREGATE_YGE15,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2819.68,SEX_F,AGE_AGGREGATE_YGE15,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1862.018,SEX_F,AGE_AGGREGATE_Y15-24,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1417.268,SEX_F,AGE_AGGREGATE_Y15-24,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,444.75,SEX_F,AGE_AGGREGATE_Y15-24,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6764.322,SEX_F,AGE_AGGREGATE_Y25-54,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,4669.839,SEX_F,AGE_AGGREGATE_Y25-54,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2094.483,SEX_F,AGE_AGGREGATE_Y25-54,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,768.928,SEX_F,AGE_AGGREGATE_Y55-64,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,526.707,SEX_F,AGE_AGGREGATE_Y55-64,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,242.221,SEX_F,AGE_AGGREGATE_Y55-64,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,155.206,SEX_F,AGE_AGGREGATE_YGE65,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,116.98,SEX_F,AGE_AGGREGATE_YGE65,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,38.226,SEX_F,AGE_AGGREGATE_YGE65,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,22527.947,SEX_T,AGE_10YRBANDS_YGE15,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,16148.103,SEX_T,AGE_10YRBANDS_YGE15,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6379.845,SEX_T,AGE_10YRBANDS_YGE15,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,4084.375,SEX_T,AGE_10YRBANDS_Y15-24,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3149.902,SEX_T,AGE_10YRBANDS_Y15-24,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,934.473,SEX_T,AGE_10YRBANDS_Y15-24,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,6231.535,SEX_T,AGE_10YRBANDS_Y25-34,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,4356.369,SEX_T,AGE_10YRBANDS_Y25-34,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1875.166,SEX_T,AGE_10YRBANDS_Y25-34,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,5429.23,SEX_T,AGE_10YRBANDS_Y35-44,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3812.065,SEX_T,AGE_10YRBANDS_Y35-44,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1617.165,SEX_T,AGE_10YRBANDS_Y35-44,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,4140.987,SEX_T,AGE_10YRBANDS_Y45-54,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2899.891,SEX_T,AGE_10YRBANDS_Y45-54,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1241.096,SEX_T,AGE_10YRBANDS_Y45-54,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2166.703,SEX_T,AGE_10YRBANDS_Y55-64,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1560.983,SEX_T,AGE_10YRBANDS_Y55-64,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,605.72,SEX_T,AGE_10YRBANDS_Y55-64,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,475.117,SEX_T,AGE_10YRBANDS_YGE65,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,368.892,SEX_T,AGE_10YRBANDS_YGE65,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,106.225,SEX_T,AGE_10YRBANDS_YGE65,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,12977.473,SEX_M,AGE_10YRBANDS_YGE15,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,9417.309,SEX_M,AGE_10YRBANDS_YGE15,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3560.164,SEX_M,AGE_10YRBANDS_YGE15,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2222.357,SEX_M,AGE_10YRBANDS_Y15-24,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1732.634,SEX_M,AGE_10YRBANDS_Y15-24,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,489.723,SEX_M,AGE_10YRBANDS_Y15-24,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3398.736,SEX_M,AGE_10YRBANDS_Y25-34,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2415.849,SEX_M,AGE_10YRBANDS_Y25-34,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,982.887,SEX_M,AGE_10YRBANDS_Y25-34,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,3140.059,SEX_M,AGE_10YRBANDS_Y35-44,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2199.342,SEX_M,AGE_10YRBANDS_Y35-44,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,940.717,SEX_M,AGE_10YRBANDS_Y35-44,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,2498.635,SEX_M,AGE_10YRBANDS_Y45-54,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1783.295,SEX_M,AGE_10YRBANDS_Y45-54,GEO_COV_RUR,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,715.34,SEX_M,AGE_10YRBANDS_Y45-54,GEO_COV_URB,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1397.775,SEX_M,AGE_10YRBANDS_Y55-64,GEO_COV_NAT,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_GEO_NB,EAP_TEAP_SEX_AGE_GEO_NB,MMR,2019,1034.277,SEX_M,AGE_10YRBANDS_Y55-64,GEO_COV_RUR,R1:3513
